SKU,Produk,Group,Stok Berjalan, Harga Beli ,Nilai Stok (Rp),Stok Bln-1,Stok Bln-2,Cilandak,Karang Tengah,Cinere,Jagakarsa,Pondok Pinang,Umur Stok,Rekomendasi Aging
rda291,Claymore RDA Yacht Vape 22mm - Silver,SALE RDA,1,"  220,000 "," Rp 220,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda290,Claymore RDA Yacht Vape 22mm - Black Matte,RDA,1,"  220,000 "," Rp 220,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc315,SXK Dot AIO II Inner Panels - Blue,Parts Units,2,"  110,000 "," Rp 220,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st630,Voopoo Vthru Pro Pod System 900mAh - Red,SALE DEVICE MOD,1,"  215,000 "," Rp 215,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st629,Voopoo Vthru Pro Pod System 900mAh - Neon,SALE DEVICE MOD,1,"  215,000 "," Rp 215,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st46,Kuy Gox Pod System Kit 950mAh - Freshy Lilac,SALE DEVICE POD,1,"  210,000 "," Rp 210,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st419,INDEX Starter Kit 550mAh By TRX x Turbo Vape - White,TRX,1,"  210,000 "," Rp 210,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st416,INDEX Starter Kit 550mAh By TRX x Turbo Vape - Black,TRX,1,"  210,000 "," Rp 210,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda177,Geekvape Z RDA Dual Coil 25mm - Stainless Steel,SALE RDA,1,"  210,000 "," Rp 210,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda174,Geekvape Z RDA Dual Coil 25mm - Gold,SALE RDA,1,"  210,000 "," Rp 210,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc19,Geek Vape Aegis Boost Pro 2 B100 Cartridge - 4.5ml,Cartridge,6,"  35,000 "," Rp 210,000 ",6,6,0,2,2,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc124,SMok RPM 80 Empty Cartridge RGC Coil Version - Standard 5ml,Cartridge,7,"  30,000 "," Rp 210,000 ",7,7,3,2,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt26,C2MNT Color Cap By District F5VE - Red,Drip Tips And Caps,1,"  210,000 "," Rp 210,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt25,C2MNT Color Cap By District F5VE - Purple,Drip Tips And Caps,1,"  210,000 "," Rp 210,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt112,DotMod Whistle Drip Tip - Red,Drip Tips And Caps,3,"  70,000 "," Rp 210,000 ",3,3,1,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt110,DotMod Whistle Drip Tip - Green,Drip Tips And Caps,3,"  70,000 "," Rp 210,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc288,Ipods Pod Cartridge - 1.2 Ohm,Cartridge,9,"  23,333 "," Rp 209,997 ",9,9,2,2,3,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc153,Aspire BP Mesh Coil - 0.6 Ohm,Coil,8,"  26,000 "," Rp 208,000 ",8,8,0,5,3,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB129,"Krusty Crepes V1 Original Cheese Cukai 2025 - 60ml,6mg",Freebase 2025,2,"  101,922 "," Rp 203,843 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc126,Asvape Hita Empty Cartridge - 3ml,Cartridge,6,"  33,750 "," Rp 202,500 ",6,6,0,2,0,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc253,Dot Coils - 0.7 Ohm,Coil,5,"  40,216 "," Rp 201,080 ",5,5,0,0,0,5,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr11,TRML Wrap Battery 18650 - Zombie,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,1,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr07,TRML Wrap Battery 18650 - Smile Monster,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr05,TRML Wrap Battery 18650 - Panda,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr03,TRML Wrap Battery 18650 - Eye,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st793,Geekvape Aegis Nano Pod System Kit 800mah - Camo Blue,SALE DEVICE POD,1,"  200,000 "," Rp 200,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st670,Voopoo Vmate Infinity Edition 900mAh 17W - Golden Brown,SALE DEVICE POD,1,"  200,000 "," Rp 200,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st668,Voopoo Vmate Infinity Edition 900mAh 17W - Dark Grey,SALE DEVICE POD,1,"  200,000 "," Rp 200,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre38,Satu Tiga Flava Queen Single Two Core - 0.3 Ohm,Wire,8,"  25,000 "," Rp 200,000 ",8,8,3,1,4,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops5/724,Joiway X1 Pod Kit 1100mAh - Olive Green,Open Pod System,1,"  200,000 "," Rp 200,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct71,Dotmod Dotstick Revo Tank 24mm - Green,Cartridge,2,"  100,000 "," Rp 200,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ch32,Charge Up Charger & Power Bank 2 Slot - Black,Charger,1,"  200,000 "," Rp 200,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc191,San AIO Button Set - Pink,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,0,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc131,Vandy Vape Pulse Panels - Frosted Black,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc112,Nitrous Beauty Ring And AF Ring - Blue,Parts Units,2,"  100,000 "," Rp 200,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac026,Coil Master Ceramic Stick,Tools,2,"  100,000 "," Rp 200,000 ",2,2,0,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc368,Aspire Fluffi Cartridge 3.5ml - 1.0 Ohm,Cartridge,6,"  33,217 "," Rp 199,301 ",6,6,3,0,0,3,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1415,Aspire Fluffi Pod Kit 20W 1500mAh - Sky Lemon,Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1330,Aspire Fluffi Pod Kit 20W 1500mAh - White,Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1325,Aspire Fluffi Pod Kit 20W 1500mAh - Black,Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre35,Storm Prebuild Alien Fuse - 0.2 Ohm,Wire,13,"  15,000 "," Rp 195,000 ",13,13,4,5,0,4,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops222/1224,Lost Vape Ursa Baby 3 Pod Kit - Shadow Mocha,Open Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops220/1224,Lost Vape Ursa Baby 3 Pod Kit - Lavender Ice,Open Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops218/1224,Lost Vape Ursa Baby 3 Pod Kit - Ash Wood,Open Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops217/1224,Lost Vape Ursa Baby 3 Pod Kit - Arctic Blue,Open Pod System,1,"  195,000 "," Rp 195,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc58,Hexohm Battery Case 2 Slot - Purple,Tools,3,"  65,000 "," Rp 195,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc57,Hexohm Battery Case 2 Slot - Green,Tools,3,"  65,000 "," Rp 195,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st556,Oxva Xlim SQ Kit 25W 900mAh - Pink,Pod System,1,"  190,000 "," Rp 190,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1074,Oxva Xlim SQ Kit New Colour - Gunmetal CF,Pod System,1,"  190,000 "," Rp 190,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
PS06,Voopoo Vinci Pod Kit 800mAh - Dazzling Line,Pod System,1,"  190,000 "," Rp 190,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
cr01,OXVA Velocity Empty Cartridge - Unicoil,Cartridge,7,"  27,000 "," Rp 189,000 ",7,7,1,2,0,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac20,Coil Master Vape Tweezer,Tools,3,"  62,541 "," Rp 187,622 ",3,3,1,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN54,Lunar Ice Cream Salt Nic 30ml 30mg Cukai 2025 - Japanese,Salt Nic 2025,2,"  92,500 "," Rp 185,000 ",2,2,0,0,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN116,"Kuah Sop Buah Salt Nic Cukai 2025 - 30ml,35mg",Salt Nic 2025,2,"  92,400 "," Rp 184,800 ",4,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
RVPR1,"Freak Blu Mocheese Cukai 2025 - 60ml,3mg",Rayvapor 2025,2,"  91,935 "," Rp 183,871 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wire10,Brother Vape Wire Classic Mode Ni80 - 2M - 24 Awg,Wire,5,"  36,708 "," Rp 183,538 ",5,5,0,0,0,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
st249,Vamped Pro Plus 1000mAh - Metal Green,BUY 1 GET 1,2,"  90,000 "," Rp 180,000 ",2,2,2,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1167,Lost Vape Ursa Baby 2 900mAh - Tech Black x Fancy Maze,Pod System,1,"  180,000 "," Rp 180,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1164,Lost Vape Ursa Baby 2 900mAh - Pop Black x Time Gear,Pod System,1,"  180,000 "," Rp 180,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1161,Lost Vape Ursa Baby 2 900mAh - Joy Black x Pixel Role,Pod System,1,"  180,000 "," Rp 180,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc381,Vavo Qpod Cartridge 2ml - 0.4 Ohm,Cartridge,9,"  20,000 "," Rp 180,000 ",9,9,0,0,3,6,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc354,SMOK Solus 2 Pod Cartridge - Mesh 0.9 Ohm,Cartridge,6,"  30,000 "," Rp 180,000 ",6,6,0,3,0,3,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops182/1124,Lost Vape Ursa Nano 3 Pod 1200mAh - Silk Blue,Open Pod System,1,"  180,000 "," Rp 180,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops180/1124,Lost Vape Ursa Nano 3 Pod 1200mAh - Gracial Blue,Open Pod System,1,"  180,000 "," Rp 180,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc56,Hexohm Battery Case 2 Slot - Blue,Tools,3,"  60,000 "," Rp 180,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc362,MKMODS Panel Dot AIO V2 Different - Clear,Parts Units,1,"  180,000 "," Rp 180,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops211/1224,Relx Prime Pod Kit 35W 1000Mah - Blue Sapphire,Open Pod System,1,"  179,000 "," Rp 179,000 ",2,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc144,Vandy Vape Pulse New Panels - Supersonic,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc143,Vandy Vape Pulse New Panels - Psychedelic Forest,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc142,Vandy Vape Pulse New Panels - Mystery Kaleidoscope,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc141,Vandy Vape Pulse New Panels - Magic Forest,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc140,Vandy Vape Pulse New Panels - Fantasy Rainbow,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc139,Vandy Vape Pulse New Panels - Fabolous Starrylight,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc138,Vandy Vape Pulse New Panels - Devil,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc137,Vandy Vape Pulse New Panels - Blue Stone,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc136,Vandy Vape Pulse New Panels - Black,Parts Units,2,"  88,000 "," Rp 176,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc75,SMok RPM PNP Coil - DC MTL 0.6 Ohm,Coil,7,"  25,000 "," Rp 175,000 ",7,7,5,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc294,Lost Vape Ursa Nano Empty Cartridge - 2.5ml,Cartridge,7,"  25,000 "," Rp 175,000 ",7,7,0,2,2,2,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
OPS198/1025,Vaporesso Xros 5 Mini X BimoPD Bundling 15ml - Denim Pink,Pod System 2025,1,"  175,000 "," Rp 175,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt271,Famles Drip Tip Titanium 510 STD - Basic Colour,Drip Tips And Caps,1,"  175,000 "," Rp 175,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co141,Asvape Hita Replacement Coil - MTL 1.0 Ohm,Coil,7,"  25,000 "," Rp 175,000 ",7,7,0,2,0,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr10,TRML Wrap Battery 18650 - Trml,Parts Units,2,"  86,667 "," Rp 173,333 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN169,Icelands Salt Nic 30ml 30mg Cukai 2025 - Apple,Salt Nic 2025,2,"  85,000 "," Rp 170,000 ",2,2,0,0,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda454,Wasp Nano RDA Plus 24mm - Rockin Purple,SALE RDA,1,"  170,000 "," Rp 170,000 ",2,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt29,M Tips DIXON,Drip Tips And Caps,2,"  85,000 "," Rp 170,000 ",2,2,0,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt28,M Tips GRAHAM,Drip Tips And Caps,2,"  85,000 "," Rp 170,000 ",2,2,0,0,0,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc381,Trml T99 Panel Backdoor - Rayvapor,Parts Units,1,"  170,000 "," Rp 170,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc167,AN RDA V2 AFC Ring - Red Gloss,Parts Units,1,"  170,000 "," Rp 170,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc166,AN RDA V2 AFC Ring - Purple Gloss,Parts Units,1,"  170,000 "," Rp 170,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc161,AN RDA V2 AFC Ring - Blue Gloss,Parts Units,1,"  170,000 "," Rp 170,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc12,SXK - Resin Door For Billet Box - Honey Comb,Parts Units,1,"  170,000 "," Rp 170,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc11,SXK - Resin Door For Billet Box - Green,Parts Units,1,"  170,000 "," Rp 170,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc373,Lost Vape UB Ultra V4 Coil - M6 0.3 Ohm,Coil,8,"  20,940 "," Rp 167,524 ",8,8,0,3,0,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1312,Joiway Galaxy Pod Glow In The Dark 600mAh - Electroplate Pink,SALE DEVICE POD,1,"  165,000 "," Rp 165,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1310,Joiway Galaxy Pod Glow In The Dark 600mAh - Electroplate Blue,SALE DEVICE POD,1,"  165,000 "," Rp 165,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1309,Joiway Galaxy Pod Glow In The Dark 600mAh - Electroplate Black,SALE DEVICE POD,1,"  165,000 "," Rp 165,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1239,Voopoo Argus P1 S 800mAh 25W - Creed Cyan,SALE DEVICE POD,1,"  165,000 "," Rp 165,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1235,Voopoo Argus P1 S 800mAh 25W - Cyber Green,Pod System,1,"  165,000 "," Rp 165,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops280/0325,Relx Prime Pod Kit 35W 1000Mah - Sakura Pink,Open Pod System,1,"  164,819 "," Rp 164,819 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ac0710,Coil Mister Tool Kit Mini - Black Red,Tools,2,"  80,451 "," Rp 160,902 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st269,Avocado AIO 1600mAh 40W - Cloud White,All In One System,1,"  160,000 "," Rp 160,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN235,Zuluu Salt Nic 30ml 30ml Cukai 2025 - Pineapple Popsicle,Salt Nic 2025,2,"  80,000 "," Rp 160,000 ",2,2,0,0,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
OPS386,Oxva Xlim Go 2 Oxpassion Green Apple - Metal Blue,POD SYSTEM 2026,1,"  160,000 "," Rp 160,000 ",0,1,0,0,0,1,0,Aged ~2 bln,Clearance 20-40% / bundling
OPS384,Oxva Xlim Go 2 Oxpassion Green Apple - Green Ripple,POD SYSTEM 2026,1,"  160,000 "," Rp 160,000 ",0,1,0,0,0,1,0,Aged ~2 bln,Clearance 20-40% / bundling
OPS383,Oxva Xlim Go 2 Oxpassion Green Apple - Blue Ripple,POD SYSTEM 2026,1,"  160,000 "," Rp 160,000 ",0,1,0,0,0,1,0,Aged ~2 bln,Clearance 20-40% / bundling
OPS382,Oxva Xlim Go 2 Oxpassion Green Apple - Black Shadow,POD SYSTEM 2026,1,"  160,000 "," Rp 160,000 ",0,1,0,0,0,1,0,Aged ~2 bln,Clearance 20-40% / bundling
OPS381,Oxva Xlim Go 2 Oxpassion Green Apple - Black Carbon,POD SYSTEM 2026,1,"  160,000 "," Rp 160,000 ",0,1,0,0,0,1,0,Aged ~2 bln,Clearance 20-40% / bundling
ops183/1124,Lost Vape Ursa Nano 3 Pod 1200mAh - Silk Rose,Open Pod System,1,"  160,000 "," Rp 160,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls246,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Winter River,Open Pod System,1,"  160,000 "," Rp 160,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls244,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Tropical Dew,Open Pod System,1,"  160,000 "," Rp 160,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls242,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Sour Beast,Open Pod System,1,"  160,000 "," Rp 160,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls239,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Pink Lemonade,Open Pod System,1,"  160,000 "," Rp 160,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ls236,Husky Bundling Argus G2 Mini 30ml 30mg Cukai 2024 - Melona,Open Pod System,1,"  160,000 "," Rp 160,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt210,Monarchy Cyber 510 Driptip Simple Set - Red,Drip Tips And Caps,2,"  80,000 "," Rp 160,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct62,Uwell Aeglos P1 Empty Cartridge 4ml - 4ml,Cartridge,4,"  40,000 "," Rp 160,000 ",4,4,0,2,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc135,Vandy Vape Pulse Panels - Frosted White,Parts Units,2,"  80,000 "," Rp 160,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc134,Vandy Vape Pulse Panels - Frosted Red,Parts Units,2,"  80,000 "," Rp 160,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc133,Vandy Vape Pulse Panels - Frosted Green,Parts Units,2,"  80,000 "," Rp 160,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc132,Vandy Vape Pulse Panels - Frosted Blue,Parts Units,2,"  80,000 "," Rp 160,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc114,Nitrous Beauty Ring And AF Ring - Green,Parts Units,2,"  80,000 "," Rp 160,000 ",2,2,1,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
SN181,Relx Salt Nic 30mg 30ml Cukai 2025 - Fruity Boom,Salt Nic 2025,2,"  78,000 "," Rp 156,000 ",2,2,0,0,0,0,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
USA39,"Monster Vape Labs Strawberry Jam Cukai 2025 - 60ml,6mg",USA 60ml 2025,1,"  155,000 "," Rp 155,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
USA32,"Monster Vape Labs Grape Jam Cukai 2025 - 60ml,3mg",USA 60ml 2025,1,"  155,000 "," Rp 155,000 ",2,2,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
USA30,"Monster Vape Labs Blackcherry Jam Cukai 2025 - 60ml,3mg",USA 60ml 2025,1,"  155,000 "," Rp 155,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
pre33,AMH Coil - Alien Fused Clapton - 0.17Ohm - 0.18Ohm,Wire,4,"  38,000 "," Rp 152,000 ",4,4,0,0,4,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops253/0125,Foom X Pod Bundling Liquid Wild Purple 15ml - Strawberry Ice Cream,Open Pod System,1,"  150,500 "," Rp 150,500 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops236/0125,Foom X Pod Bundling Liquid Brilliant Gold 15ml - Fresh Cola,Open Pod System,1,"  150,500 "," Rp 150,500 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
OPS38,Oxva Xlim Go X Oxpassion - Luxe Brown,Pod System 2025,1,"  150,000 "," Rp 150,000 ",0,0,0,0,0,0,1,Baru (bln berjalan),"Pantau dulu, jangan diskon"
OPS167/0925,Trml T28 Pod Kit Bundling X Poda Deep Purple - O Rama Salt Kaya Toast,Pod System 2025,1,"  150,000 "," Rp 150,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt123,Wild Tips Glass 510 - Purple,Drip Tips And Caps,2,"  75,000 "," Rp 150,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt122,Wild Tips Glass 510 - Green,Drip Tips And Caps,2,"  75,000 "," Rp 150,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct138,Joyetech eGo Pod Cartridge - 1.0 Ohm,Cartridge,5,"  30,000 "," Rp 150,000 ",5,5,0,5,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ap08,Famles Works Leather Custom Sleeve - Hotcig R234 Astronomical,Apparel,1,"  150,000 "," Rp 150,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc404,San Dynasty Panel Battery Cover - Lerro SS,Parts Units,2,"  75,000 "," Rp 150,000 ",2,2,0,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc391,Dotmod dotTip Aero - Black,Parts Units,2,"  75,000 "," Rp 150,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc308,PRC Crystal Boro Tank - Black Frosted,Parts Units,1,"  150,000 "," Rp 150,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc281,Vapor Bucks Free SX Empty Cartridge - Standart,Cartridge,8,"  18,438 "," Rp 147,500 ",8,8,0,4,0,4,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
USA5,"South Coast Vapor Blueberry Cheesecake Cukai 2025 - 60ml,3mg",USA 60ml 2025,1,"  145,000 "," Rp 145,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1289,Lost Vape Ursa Nano Pod With V2 Cartridge Free Lanyard - Phanton City,Pod System,1,"  145,000 "," Rp 145,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
